0.9129	-0.0403	-0.6402	-1.0771	-1.4211	-1.6950	-1.9037	-2.0454	-2.1169	-2.1145	-2.0355	-1.8782	-1.6421	-1.3277	-0.9375	-0.4752	0.0530	0.6387	1.2707	1.9353	2.6160	3.2943	3.9504	4.5647	5.1186	5.5961	5.9850	6.2779	6.4721	6.5702	6.5793	6.5101	6.3762	6.1926	5.9746	5.7367	5.4920	5.2508	5.0207	4.8062	4.6087	4.4265	4.2559	4.0911	3.9255	3.7522	3.5651	3.3593	3.1319	2.8821	2.6113	2.3230	2.0223	1.7154	1.4088	1.1083	0.8191	0.5445	0.2860	0.0436	-0.1844	-0.4005	-0.6075	-0.8078	-1.0027	-1.1919	-1.3733	-1.5429	-1.6952	-1.8236	-1.9211	-1.9812	-1.9988	-1.9706	-1.8964	-1.7788	-1.6236	-1.4396	-1.2376	-1.0296	-0.8282	-0.6448	-0.4893	-0.3689	-0.2877	-0.2467	-0.2437	-0.2733	-0.3283	-0.3995	-0.4768	-0.5504	-0.6107	-0.6497	-0.6613	-0.6409	-0.5856	-0.4921	-0.3519	-0.1393	0.2181	0.9129	
0.8367	-0.1143	-0.7391	-1.2114	-1.5943	-1.9076	-2.1547	-2.3327	-2.4374	-2.4644	-2.4105	-2.2734	-2.0522	-1.7477	-1.3622	-0.9000	-0.3678	0.2252	0.8670	1.5427	2.2348	2.9242	3.5902	4.2127	4.7729	5.2547	5.6461	5.9397	6.1331	6.2290	6.2345	6.1606	6.0207	5.8296	5.6026	5.3543	5.0976	4.8431	4.5988	4.3695	4.1569	3.9601	3.7757	3.5985	3.4223	3.2407	3.0479	2.8391	2.6115	2.3643	2.0987	1.8180	1.5271	1.2320	0.9391	0.6547	0.3840	0.1308	-0.1027	-0.3159	-0.5100	-0.6872	-0.8500	-1.0013	-1.1431	-1.2763	-1.4004	-1.5137	-1.6127	-1.6934	-1.7511	-1.7813	-1.7803	-1.7462	-1.6789	-1.5809	-1.4568	-1.3137	-1.1602	-1.0057	-0.8599	-0.7315	-0.6277	-0.5534	-0.5111	-0.5005	-0.5188	-0.5609	-0.6197	-0.6872	-0.7545	-0.8126	-0.8535	-0.8701	-0.8570	-0.8106	-0.7286	-0.6084	-0.4427	-0.2087	0.1591	0.8367	
-0.0089	-0.4834	-0.9400	-1.3664	-1.7521	-2.0876	-2.3641	-2.5735	-2.7091	-2.7652	-2.7373	-2.6228	-2.4202	-2.1299	-1.7544	-1.2983	-0.7685	-0.1749	0.4697	1.1498	1.8473	2.5421	3.2134	3.8406	4.4048	4.8898	5.2837	5.5788	5.7728	5.8681	5.8714	5.7931	5.6463	5.4454	5.2056	4.9414	4.6659	4.3904	4.1233	3.8704	3.6345	3.4155	3.2109	3.0164	2.8266	2.6354	2.4372	2.2275	2.0032	1.7633	1.5084	1.2414	0.9668	0.6901	0.4174	0.1547	-0.0925	-0.3201	-0.5254	-0.7075	-0.8666	-1.0046	-1.1239	-1.2272	-1.3171	-1.3954	-1.4633	-1.5206	-1.5663	-1.5986	-1.6151	-1.6134	-1.5917	-1.5490	-1.4858	-1.4044	-1.3087	-1.2038	-1.0964	-0.9934	-0.9015	-0.8266	-0.7734	-0.7444	-0.7405	-0.7600	-0.7996	-0.8541	-0.9171	-0.9812	-1.0386	-1.0816	-1.1032	-1.0975	-1.0603	-0.9892	-0.8844	-0.7480	-0.5848	-0.4013	-0.2059	-0.0089	
-0.8462	-0.8382	-1.1179	-1.4896	-1.8700	-2.2205	-2.5205	-2.7570	-2.9208	-3.0046	-3.0032	-2.9129	-2.7319	-2.4603	-2.1003	-1.6564	-1.1361	-0.5494	0.0905	0.7675	1.4631	2.1572	2.8286	3.4568	4.0226	4.5101	4.9069	5.2053	5.4022	5.4995	5.5029	5.4221	5.2691	5.0580	4.8033	4.5196	4.2204	3.9178	3.6212	3.3378	3.0716	2.8240	2.5938	2.3778	2.1713	1.9688	1.7651	1.5554	1.3366	1.1069	0.8665	0.6174	0.3634	0.1093	-0.1393	-0.3766	-0.5974	-0.7974	-0.9735	-1.1240	-1.2488	-1.3489	-1.4265	-1.4840	-1.5244	-1.5503	-1.5639	-1.5669	-1.5603	-1.5444	-1.5193	-1.4846	-1.4401	-1.3863	-1.3243	-1.2562	-1.1849	-1.1145	-1.0492	-0.9936	-0.9519	-0.9272	-0.9215	-0.9355	-0.9680	-1.0163	-1.0765	-1.1434	-1.2108	-1.2723	-1.3208	-1.3497	-1.3532	-1.3262	-1.2655	-1.1702	-1.0425	-0.8898	-0.7283	-0.5938	-0.5682	-0.8462	
-0.9056	-0.8725	-1.1500	-1.5300	-1.9245	-2.2931	-2.6142	-2.8741	-3.0628	-3.1725	-3.1971	-3.1322	-2.9756	-2.7267	-2.3875	-1.9626	-1.4591	-0.8873	-0.2605	0.4053	1.0916	1.7782	2.4443	3.0694	3.6346	4.1237	4.5244	4.8281	5.0312	5.1340	5.1414	5.0613	4.9048	4.6848	4.4153	4.1110	3.7857	3.4525	3.1221	2.8033	2.5020	2.2210	1.9609	1.7197	1.4937	1.2781	1.0678	0.8581	0.6452	0.4269	0.2025	-0.0268	-0.2583	-0.4880	-0.7109	-0.9217	-1.1155	-1.2877	-1.4350	-1.5552	-1.6474	-1.7120	-1.7505	-1.7653	-1.7593	-1.7356	-1.6978	-1.6488	-1.5917	-1.5289	-1.4625	-1.3943	-1.3260	-1.2591	-1.1953	-1.1367	-1.0857	-1.0447	-1.0164	-1.0030	-1.0061	-1.0266	-1.0641	-1.1171	-1.1830	-1.2581	-1.3378	-1.4169	-1.4894	-1.5495	-1.5909	-1.6079	-1.5952	-1.5487	-1.4656	-1.3457	-1.1918	-1.0117	-0.8230	-0.6640	-0.6221	-0.9056	
-0.1324	-0.5641	-1.0262	-1.4819	-1.9114	-2.3011	-2.6403	-2.9191	-3.1288	-3.2615	-3.3109	-3.2721	-3.1420	-2.9197	-2.6068	-2.2073	-1.7283	-1.1798	-0.5746	0.0715	0.7404	1.4126	2.0676	2.6854	3.2476	3.7379	4.1435	4.4552	4.6681	4.7811	4.7972	4.7227	4.5669	4.3416	4.0600	3.7364	3.3854	3.0209	2.6552	2.2987	1.9594	1.6422	1.3493	1.0802	0.8322	0.6013	0.3827	0.1715	-0.0364	-0.2441	-0.4531	-0.6633	-0.8729	-1.0787	-1.2766	-1.4620	-1.6299	-1.7760	-1.8964	-1.9884	-2.0506	-2.0825	-2.0850	-2.0602	-2.0110	-1.9411	-1.8548	-1.7567	-1.6514	-1.5436	-1.4372	-1.3360	-1.2433	-1.1617	-1.0936	-1.0411	-1.0057	-0.9890	-0.9917	-1.0141	-1.0558	-1.1152	-1.1902	-1.2775	-1.3731	-1.4724	-1.5702	-1.6613	-1.7399	-1.8005	-1.8375	-1.8455	-1.8198	-1.7567	-1.6535	-1.5096	-1.3265	-1.1084	-0.8626	-0.6013	-0.3449	-0.1324	
0.7626	-0.1944	-0.8578	-1.3890	-1.8470	-2.2500	-2.5994	-2.8904	-3.1158	-3.2681	-3.3405	-3.3277	-3.2261	-3.0340	-2.7525	-2.3850	-1.9381	-1.4211	-0.8462	-0.2284	0.4151	1.0657	1.7039	2.3104	2.8671	3.3580	3.7698	4.0924	4.3193	4.4476	4.4782	4.4153	4.2662	4.0410	3.7521	3.4134	3.0397	2.6460	2.2461	1.8525	1.4749	1.1205	0.7933	0.4944	0.2225	-0.0259	-0.2552	-0.4704	-0.6760	-0.8758	-1.0721	-1.2658	-1.4562	-1.6410	-1.8169	-1.9795	-2.1245	-2.2471	-2.3435	-2.4102	-2.4451	-2.4471	-2.4165	-2.3549	-2.2655	-2.1524	-2.0207	-1.8765	-1.7260	-1.5756	-1.4312	-1.2983	-1.1814	-1.0844	-1.0101	-0.9604	-0.9364	-0.9384	-0.9658	-1.0172	-1.0902	-1.1818	-1.2878	-1.4039	-1.5247	-1.6451	-1.7596	-1.8626	-1.9486	-2.0122	-2.0480	-2.0510	-2.0166	-1.9410	-1.8216	-1.6572	-1.4477	-1.1926	-0.8878	-0.5149	-0.0172	0.7626	
0.9564	-0.0898	-0.7745	-1.3031	-1.7525	-2.1484	-2.4954	-2.7898	-3.0248	-3.1925	-3.2859	-3.2988	-3.2271	-3.0686	-2.8233	-2.4941	-2.0865	-1.6090	-1.0728	-0.4915	0.1189	0.7411	1.3569	1.9480	2.4969	2.9878	3.4069	3.7432	3.9883	4.1374	4.1888	4.1443	4.0090	3.7911	3.5016	3.1541	2.7634	2.3452	1.9151	1.4871	1.0732	0.6826	0.3212	-0.0082	-0.3058	-0.5740	-0.8169	-1.0394	-1.2464	-1.4424	-1.6305	-1.8124	-1.9882	-2.1566	-2.3148	-2.4590	-2.5849	-2.6878	-2.7633	-2.8076	-2.8178	-2.7923	-2.7309	-2.6350	-2.5078	-2.3540	-2.1798	-1.9925	-1.7998	-1.6098	-1.4300	-1.2674	-1.1276	-1.0153	-0.9334	-0.8838	-0.8671	-0.8825	-0.9282	-1.0015	-1.0985	-1.2147	-1.3449	-1.4836	-1.6250	-1.7632	-1.8925	-2.0073	-2.1020	-2.1713	-2.2098	-2.2124	-2.1743	-2.0918	-1.9621	-1.7837	-1.5564	-1.2791	-0.9455	-0.5313	0.0364	0.9564	
0.2709	-0.3217	-0.8058	-1.2374	-1.6350	-2.0015	-2.3328	-2.6218	-2.8602	-3.0393	-3.1514	-3.1897	-3.1493	-3.0271	-2.8224	-2.5370	-2.1755	-1.7448	-1.2549	-0.7177	-0.1475	0.4399	1.0281	1.5999	2.1387	2.6290	3.0564	3.4087	3.6761	3.8512	3.9298	3.9110	3.7972	3.5947	3.3130	2.9646	2.5644	2.1288	1.6745	1.2172	0.7709	0.3467	-0.0475	-0.4073	-0.7315	-1.0215	-1.2811	-1.5149	-1.7282	-1.9256	-2.1111	-2.2870	-2.4542	-2.6119	-2.7579	-2.8888	-3.0002	-3.0872	-3.1452	-3.1698	-3.1575	-3.1063	-3.0156	-2.8869	-2.7237	-2.5315	-2.3173	-2.0898	-1.8582	-1.6319	-1.4200	-1.2303	-1.0694	-0.9424	-0.8524	-0.8009	-0.7878	-0.8116	-0.8694	-0.9574	-1.0708	-1.2040	-1.3512	-1.5062	-1.6629	-1.8152	-1.9573	-2.0836	-2.1883	-2.2661	-2.3112	-2.3183	-2.2822	-2.1989	-2.0655	-1.8812	-1.6470	-1.3662	-1.0422	-0.6753	-0.2534	0.2709	
-0.6636	-0.6416	-0.8552	-1.1565	-1.4839	-1.8091	-2.1161	-2.3930	-2.6298	-2.8168	-2.9457	-3.0089	-3.0008	-2.9175	-2.7572	-2.5205	-2.2106	-1.8331	-1.3960	-0.9095	-0.3857	0.1615	0.7174	1.2664	1.7929	2.2816	2.7179	3.0884	3.3813	3.5870	3.6987	3.7124	3.6281	3.4494	3.1843	2.8441	2.4433	1.9988	1.5279	1.0480	0.5747	0.1210	-0.3035	-0.6925	-1.0436	-1.3574	-1.6367	-1.8860	-2.1104	-2.3151	-2.5042	-2.6806	-2.8457	-2.9992	-3.1391	-3.2621	-3.3636	-3.4387	-3.4822	-3.4892	-3.4560	-3.3802	-3.2611	-3.1005	-2.9026	-2.6735	-2.4217	-2.1569	-1.8897	-1.6308	-1.3902	-1.1767	-0.9972	-0.8569	-0.7587	-0.7036	-0.6910	-0.7185	-0.7824	-0.8782	-1.0004	-1.1430	-1.2998	-1.4645	-1.6310	-1.7934	-1.9458	-2.0827	-2.1983	-2.2869	-2.3423	-2.3586	-2.3302	-2.2523	-2.1220	-1.9390	-1.7063	-1.4324	-1.1342	-0.8451	-0.6351	-0.6636	
-0.9880	-0.7109	-0.7914	-1.0122	-1.2849	-1.5713	-1.8516	-2.1130	-2.3448	-2.5372	-2.6812	-2.7690	-2.7940	-2.7513	-2.6382	-2.4540	-2.2002	-1.8807	-1.5015	-1.0708	-0.5984	-0.0958	0.4239	0.9471	1.4591	1.9451	2.3902	2.7799	3.1007	3.3407	3.4902	3.5425	3.4946	3.3479	3.1081	2.7852	2.3933	1.9488	1.4700	0.9751	0.4813	0.0032	-0.4479	-0.8643	-1.2421	-1.5807	-1.8823	-2.1509	-2.3915	-2.6090	-2.8080	-2.9915	-3.1611	-3.3167	-3.4564	-3.5766	-3.6727	-3.7393	-3.7709	-3.7621	-3.7090	-3.6090	-3.4619	-3.2699	-3.0380	-2.7736	-2.4863	-2.1871	-1.8879	-1.6002	-1.3349	-1.1011	-0.9058	-0.7539	-0.6479	-0.5881	-0.5732	-0.6001	-0.6645	-0.7614	-0.8850	-1.0293	-1.1883	-1.3560	-1.5265	-1.6944	-1.8541	-2.0001	-2.1267	-2.2276	-2.2964	-2.3261	-2.3104	-2.2438	-2.1228	-1.9468	-1.7195	-1.4513	-1.1640	-0.9028	-0.7669	-0.9880	
-0.4040	-0.4135	-0.5722	-0.7928	-1.0396	-1.2957	-1.5505	-1.7948	-2.0195	-2.2154	-2.3735	-2.4852	-2.5435	-2.5426	-2.4784	-2.3488	-2.1540	-1.8956	-1.5778	-1.2063	-0.7886	-0.3340	0.1467	0.6415	1.1369	1.6187	2.0718	2.4808	2.8305	3.1068	3.2973	3.3926	3.3869	3.2789	3.0722	2.7753	2.4011	1.9657	1.4876	0.9858	0.4785	-0.0183	-0.4918	-0.9329	-1.3363	-1.7003	-2.0262	-2.3172	-2.5781	-2.8135	-3.0279	-3.2243	-3.4043	-3.5677	-3.7123	-3.8344	-3.9289	-3.9900	-4.0116	-3.9882	-3.9157	-3.7919	-3.6169	-3.3939	-3.1289	-2.8308	-2.5103	-2.1799	-1.8524	-1.5402	-1.2543	-1.0039	-0.7958	-0.6342	-0.5209	-0.4555	-0.4358	-0.4580	-0.5176	-0.6093	-0.7273	-0.8661	-1.0199	-1.1836	-1.3520	-1.5203	-1.6834	-1.8362	-1.9729	-2.0867	-2.1707	-2.2171	-2.2184	-2.1684	-2.0623	-1.8985	-1.6792	-1.4116	-1.1099	-0.7995	-0.5297	-0.4040	
0.5514	0.0348	-0.2873	-0.5397	-0.7714	-1.0000	-1.2289	-1.4547	-1.6707	-1.8686	-2.0394	-2.1743	-2.2655	-2.3061	-2.2911	-2.2170	-2.0819	-1.8860	-1.6308	-1.3201	-0.9589	-0.5541	-0.1143	0.3500	0.8269	1.3026	1.7621	2.1891	2.5671	2.8798	3.1126	3.2533	3.2934	3.2291	3.0616	2.7978	2.4490	2.0309	1.5616	1.0606	0.5467	0.0370	-0.4543	-0.9168	-1.3440	-1.7329	-2.0839	-2.3995	-2.6836	-2.9407	-3.1748	-3.3888	-3.5839	-3.7596	-3.9133	-4.0409	-4.1367	-4.1944	-4.2075	-4.1705	-4.0791	-3.9316	-3.7291	-3.4758	-3.1792	-2.8493	-2.4986	-2.1405	-1.7888	-1.4562	-1.1540	-0.8909	-0.6729	-0.5036	-0.3837	-0.3119	-0.2851	-0.2991	-0.3490	-0.4295	-0.5353	-0.6614	-0.8030	-0.9558	-1.1157	-1.2789	-1.4409	-1.5970	-1.7415	-1.8676	-1.9673	-2.0323	-2.0540	-2.0249	-1.9392	-1.7937	-1.5881	-1.3243	-1.0034	-0.6184	-0.1355	0.5514	
0.9999	0.2829	-0.0807	-0.3162	-0.5132	-0.7060	-0.9050	-1.1101	-1.3159	-1.5144	-1.6966	-1.8532	-1.9758	-2.0567	-2.0895	-2.0694	-1.9930	-1.8584	-1.6653	-1.4149	-1.1101	-0.7555	-0.3577	0.0748	0.5312	0.9985	1.4618	1.9042	2.3081	2.6555	2.9295	3.1155	3.2027	3.1845	3.0602	2.8343	2.5170	2.1227	1.6691	1.1757	0.6616	0.1448	-0.3595	-0.8397	-1.2881	-1.7006	-2.0764	-2.4171	-2.7260	-3.0070	-3.2635	-3.4979	-3.7112	-3.9021	-4.0678	-4.2032	-4.3023	-4.3581	-4.3638	-4.3138	-4.2042	-4.0338	-3.8048	-3.5227	-3.1964	-2.8378	-2.4603	-2.0787	-1.7072	-1.3589	-1.0446	-0.7725	-0.5477	-0.3725	-0.2465	-0.1675	-0.1315	-0.1340	-0.1697	-0.2337	-0.3213	-0.4281	-0.5507	-0.6860	-0.8310	-0.9830	-1.1387	-1.2938	-1.4428	-1.5787	-1.6934	-1.7774	-1.8214	-1.8168	-1.7567	-1.6367	-1.4551	-1.2110	-0.8993	-0.4973	0.0676	0.9999	
0.5291	0.1642	-0.0234	-0.1568	-0.2862	-0.4307	-0.5952	-0.7776	-0.9718	-1.1694	-1.3612	-1.5374	-1.6888	-1.8070	-1.8845	-1.9152	-1.8941	-1.8177	-1.6836	-1.4910	-1.2408	-0.9354	-0.5793	-0.1796	0.2545	0.7106	1.1741	1.6280	2.0535	2.4315	2.7433	2.9721	3.1048	3.1326	3.0525	2.8671	2.5849	2.2191	1.7864	1.3060	0.7973	0.2787	-0.2339	-0.7279	-1.1943	-1.6279	-2.0268	-2.3919	-2.7254	-3.0305	-3.3101	-3.5660	-3.7986	-4.0061	-4.1847	-4.3291	-4.4323	-4.4870	-4.4861	-4.4240	-4.2971	-4.1052	-3.8516	-3.5432	-3.1907	-2.8071	-2.4074	-2.0070	-1.6208	-1.2615	-0.9396	-0.6622	-0.4332	-0.2538	-0.1222	-0.0353	0.0116	0.0237	0.0059	-0.0369	-0.1009	-0.1828	-0.2803	-0.3916	-0.5155	-0.6502	-0.7937	-0.9424	-1.0914	-1.2337	-1.3607	-1.4626	-1.5293	-1.5512	-1.5209	-1.4335	-1.2876	-1.0844	-0.8247	-0.5021	-0.0845	0.5291	
-0.4282	-0.1529	-0.0531	-0.0429	-0.0901	-0.1820	-0.3110	-0.4705	-0.6525	-0.8480	-1.0472	-1.2399	-1.4163	-1.5673	-1.6844	-1.7605	-1.7892	-1.7655	-1.6854	-1.5463	-1.3471	-1.0884	-0.7731	-0.4063	0.0036	0.4454	0.9048	1.3648	1.8062	2.2087	2.5524	2.8188	2.9927	3.0636	3.0261	2.8811	2.6351	2.2999	1.8915	1.4282	0.9292	0.4132	-0.1033	-0.6068	-1.0874	-1.5389	-1.9582	-2.3452	-2.7014	-3.0291	-3.3306	-3.6070	-3.8581	-4.0815	-4.2727	-4.4257	-4.5330	-4.5867	-4.5797	-4.5064	-4.3638	-4.1527	-3.8775	-3.5467	-3.1722	-2.7688	-2.3523	-1.9388	-1.5433	-1.1781	-0.8529	-0.5737	-0.3432	-0.1610	-0.0244	0.0710	0.1304	0.1593	0.1626	0.1446	0.1085	0.0564	-0.0107	-0.0927	-0.1894	-0.3009	-0.4262	-0.5627	-0.7062	-0.8499	-0.9853	-1.1023	-1.1902	-1.2388	-1.2403	-1.1899	-1.0874	-0.9384	-0.7563	-0.5670	-0.4213	-0.4282	
-0.9918	-0.3220	-0.0364	0.0736	0.0881	0.0387	-0.0601	-0.1990	-0.3693	-0.5613	-0.7652	-0.9703	-1.1666	-1.3442	-1.4941	-1.6082	-1.6792	-1.7008	-1.6678	-1.5760	-1.4228	-1.2072	-0.9305	-0.5966	-0.2124	0.2116	0.6619	1.1216	1.5715	1.9907	2.3584	2.6548	2.8633	2.9716	2.9724	2.8649	2.6538	2.3495	1.9665	1.5225	1.0364	0.5266	0.0102	-0.4987	-0.9895	-1.4547	-1.8906	-2.2959	-2.6713	-3.0184	-3.3387	-3.6328	-3.8998	-4.1367	-4.3386	-4.4986	-4.6090	-4.6614	-4.6486	-4.5653	-4.4092	-4.1820	-3.8893	-3.5410	-3.1504	-2.7333	-2.3063	-1.8860	-1.4870	-1.1212	-0.7972	-0.5196	-0.2900	-0.1065	0.0347	0.1388	0.2117	0.2589	0.2854	0.2949	0.2898	0.2710	0.2382	0.1903	0.1256	0.0429	-0.0582	-0.1764	-0.3082	-0.4476	-0.5862	-0.7138	-0.8196	-0.8932	-0.9259	-0.9130	-0.8544	-0.7581	-0.6442	-0.5570	-0.5956	-0.9918	
-0.6435	-0.1396	0.1043	0.2195	0.2549	0.2293	0.1518	0.0296	-0.1296	-0.3167	-0.5219	-0.7345	-0.9442	-1.1409	-1.3152	-1.4583	-1.5624	-1.6203	-1.6258	-1.5736	-1.4600	-1.2828	-1.0419	-0.7401	-0.3832	0.0196	0.4552	0.9075	1.3575	1.7841	2.1662	2.4832	2.7175	2.8553	2.8879	2.8127	2.6328	2.3572	1.9991	1.5752	1.1036	0.6029	0.0899	-0.4206	-0.9172	-1.3917	-1.8395	-2.2585	-2.6484	-3.0102	-3.3449	-3.6523	-3.9312	-4.1779	-4.3872	-4.5517	-4.6632	-4.7135	-4.6951	-4.6033	-4.4364	-4.1969	-3.8917	-3.5319	-3.1318	-2.7080	-2.2777	-1.8573	-1.4610	-1.1000	-0.7815	-0.5090	-0.2826	-0.0993	0.0456	0.1583	0.2449	0.3112	0.3619	0.4001	0.4275	0.4440	0.4482	0.4376	0.4091	0.3599	0.2883	0.1943	0.0804	-0.0481	-0.1837	-0.3164	-0.4355	-0.5301	-0.5913	-0.6131	-0.5941	-0.5391	-0.4624	-0.3949	-0.4041	-0.6435	
0.2964	0.2660	0.3167	0.3721	0.3988	0.3826	0.3193	0.2108	0.0624	-0.1177	-0.3201	-0.5344	-0.7502	-0.9574	-1.1464	-1.3083	-1.4350	-1.5188	-1.5530	-1.5317	-1.4504	-1.3060	-1.0975	-0.8266	-0.4980	-0.1201	0.2953	0.7327	1.1736	1.5976	1.9834	2.3103	2.5600	2.7177	2.7736	2.7237	2.5698	2.3190	1.9836	1.5789	1.1226	0.6326	0.1259	-0.3826	-0.8809	-1.3602	-1.8149	-2.2423	-2.6414	-3.0124	-3.3559	-3.6713	-3.9568	-4.2087	-4.4211	-4.5867	-4.6970	-4.7438	-4.7201	-4.6212	-4.4465	-4.1991	-3.8871	-3.5224	-3.1201	-2.6971	-2.2709	-1.8574	-1.4702	-1.1192	-0.8106	-0.5466	-0.3258	-0.1445	0.0032	0.1237	0.2235	0.3084	0.3829	0.4496	0.5096	0.5619	0.6040	0.6324	0.6425	0.6304	0.5929	0.5286	0.4388	0.3275	0.2015	0.0701	-0.0563	-0.1670	-0.2524	-0.3052	-0.3210	-0.2986	-0.2378	-0.1357	0.0241	0.2964	
0.9638	0.5522	0.4644	0.4769	0.4978	0.4895	0.4386	0.3429	0.2063	0.0359	-0.1590	-0.3685	-0.5824	-0.7908	-0.9843	-1.1540	-1.2920	-1.3906	-1.4431	-1.4433	-1.3863	-1.2686	-1.0885	-0.8469	-0.5474	-0.1975	0.1921	0.6071	1.0299	1.4408	1.8192	2.1445	2.3984	2.5655	2.6353	2.6025	2.4677	2.2368	1.9206	1.5334	1.0920	0.6137	0.1154	-0.3880	-0.8842	-1.3637	-1.8205	-2.2509	-2.6535	-3.0280	-3.3744	-3.6919	-3.9784	-4.2301	-4.4411	-4.6038	-4.7102	-4.7521	-4.7228	-4.6185	-4.4390	-4.1884	-3.8754	-3.5125	-3.1154	-2.7011	-2.2864	-1.8868	-1.5148	-1.1791	-0.8846	-0.6322	-0.4196	-0.2421	-0.0933	0.0335	0.1452	0.2471	0.3437	0.4373	0.5282	0.6150	0.6945	0.7619	0.8118	0.8389	0.8388	0.8086	0.7482	0.6604	0.5506	0.4271	0.2997	0.1787	0.0739	-0.0063	-0.0556	-0.0676	-0.0316	0.0801	0.3440	0.9638	
0.7451	0.4765	0.4523	0.4974	0.5389	0.5468	0.5104	0.4285	0.3052	0.1479	-0.0346	-0.2327	-0.4366	-0.6367	-0.8242	-0.9907	-1.1287	-1.2309	-1.2910	-1.3030	-1.2622	-1.1648	-1.0088	-0.7943	-0.5244	-0.2052	0.1537	0.5391	0.9351	1.3229	1.6830	1.9955	2.2422	2.4080	2.4818	2.4575	2.3345	2.1178	1.8167	1.4446	1.0170	0.5508	0.0624	-0.4335	-0.9241	-1.3999	-1.8541	-2.2827	-2.6835	-3.0559	-3.3995	-3.7133	-3.9953	-4.2415	-4.4462	-4.6023	-4.7017	-4.7370	-4.7021	-4.5937	-4.4124	-4.1630	-3.8546	-3.5003	-3.1156	-2.7171	-2.3211	-1.9419	-1.5908	-1.2753	-0.9988	-0.7612	-0.5594	-0.3879	-0.2400	-0.1089	0.0122	0.1286	0.2444	0.3617	0.4805	0.5991	0.7134	0.8183	0.9075	0.9745	1.0136	1.0207	0.9942	0.9351	0.8476	0.7384	0.6165	0.4913	0.3724	0.2681	0.1850	0.1295	0.1108	0.1512	0.3101	0.7451	
-0.1586	0.1197	0.3146	0.4500	0.5319	0.5618	0.5412	0.4741	0.3661	0.2250	0.0596	-0.1208	-0.3069	-0.4898	-0.6614	-0.8141	-0.9412	-1.0364	-1.0938	-1.1085	-1.0758	-0.9923	-0.8558	-0.6662	-0.4256	-0.1392	0.1847	0.5346	0.8958	1.2515	1.5832	1.8723	2.1015	2.2557	2.3240	2.2997	2.1815	1.9732	1.6830	1.3231	0.9081	0.4539	-0.0236	-0.5099	-0.9924	-1.4611	-1.9089	-2.3313	-2.7258	-3.0912	-3.4271	-3.7323	-4.0047	-4.2406	-4.4348	-4.5805	-4.6704	-4.6976	-4.6568	-4.5455	-4.3650	-4.1207	-3.8222	-3.4824	-3.1165	-2.7404	-2.3693	-2.0163	-1.6912	-1.4000	-1.1451	-0.9253	-0.7368	-0.5736	-0.4291	-0.2964	-0.1690	-0.0417	0.0894	0.2261	0.3685	0.5145	0.6601	0.7994	0.9257	1.0316	1.1104	1.1565	1.1668	1.1405	1.0804	0.9915	0.8812	0.7582	0.6311	0.5074	0.3926	0.2891	0.1956	0.1048	-0.0003	-0.1586	
-0.9165	-0.1868	0.1854	0.3914	0.5036	0.5500	0.5427	0.4895	0.3978	0.2756	0.1316	-0.0255	-0.1869	-0.3447	-0.4916	-0.6212	-0.7278	-0.8063	-0.8520	-0.8607	-0.8287	-0.7530	-0.6317	-0.4643	-0.2523	-0.0000	0.2858	0.5952	0.9154	1.2312	1.5261	1.7828	1.9852	2.1190	2.1733	2.1416	2.0218	1.8167	1.5336	1.1834	0.7796	0.3372	-0.1288	-0.6041	-1.0763	-1.5354	-1.9739	-2.3870	-2.7718	-3.1267	-3.4511	-3.7437	-4.0027	-4.2247	-4.4049	-4.5372	-4.6153	-4.6330	-4.5861	-4.4729	-4.2955	-4.0598	-3.7754	-3.4551	-3.1133	-2.7651	-2.4241	-2.1020	-1.8069	-1.5436	-1.3132	-1.1137	-0.9408	-0.7884	-0.6500	-0.5188	-0.3887	-0.2547	-0.1131	0.0380	0.1987	0.3670	0.5387	0.7082	0.8681	1.0105	1.1277	1.2129	1.2613	1.2706	1.2415	1.1776	1.0846	0.9699	0.8413	0.7055	0.5669	0.4247	0.2688	0.0677	-0.2596	-0.9165	
-0.8318	-0.1646	0.1786	0.3712	0.4789	0.5271	0.5269	0.4858	0.4108	0.3095	0.1901	0.0609	-0.0704	-0.1967	-0.3119	-0.4108	-0.4890	-0.5429	-0.5691	-0.5647	-0.5269	-0.4537	-0.3433	-0.1953	-0.0108	0.2071	0.4529	0.7185	0.9929	1.2632	1.5146	1.7320	1.9003	2.0066	2.0405	1.9953	1.8688	1.6628	1.3838	1.0412	0.6476	0.2167	-0.2372	-0.7004	-1.1610	-1.6088	-2.0363	-2.4381	-2.8111	-3.1534	-3.4640	-3.7417	-3.9849	-4.1905	-4.3544	-4.4715	-4.5361	-4.5436	-4.4905	-4.3763	-4.2038	-3.9792	-3.7123	-3.4152	-3.1017	-2.7852	-2.4781	-2.1902	-1.9281	-1.6952	-1.4915	-1.3144	-1.1591	-1.0198	-0.8902	-0.7638	-0.6349	-0.4988	-0.3517	-0.1917	-0.0186	0.1660	0.3583	0.5526	0.7415	0.9166	1.0694	1.1920	1.2782	1.3239	1.3281	1.2924	1.2212	1.1205	0.9974	0.8584	0.7083	0.5479	0.3695	0.1464	-0.1931	-0.8318	
